time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-02-18T11:39:01.000Z,65.1279,-150.4616,14.6,0.9,ml,,,,0.57,ak,ak11511698,2015-02-24T20:54:17.722Z,"16km NNE of Manley Hot Springs, Alaska",earthquake
2015-02-18T11:28:20.853Z,41.8475,-119.6463,4.6817,0.8,ml,5,225.05,0.154,0.2267,nn,nn00483528,2015-02-18T21:51:44.072Z,"69km ESE of Lakeview, Oregon",earthquake
2015-02-18T11:22:04.000Z,60.7686,-152.5229,109.7,1.7,ml,,,,0.58,ak,ak11517137,2015-02-24T20:56:26.749Z,"33km NNE of Redoubt Volcano, Alaska",earthquake
2015-02-18T11:19:21.000Z,63.8758,-150.4446,5.3,0.5,ml,,,,0.52,ak,ak11517136,2015-02-24T20:56:13.683Z,"72km W of Healy, Alaska",earthquake
2015-02-18T11:18:55.400Z,35.5275,-120.823,5.06,0.77,md,20,41,0.06854,0.12,nc,nc72396675,2015-02-20T23:56:08.473Z,"10km WSW of Templeton, California",earthquake
2015-02-18T11:15:35.000Z,61.1673,-148.1131,11.5,1.2,ml,,,,0.72,ak,ak11511677,2015-02-24T20:54:52.053Z,"53km NE of Whittier, Alaska",earthquake
2015-02-18T11:02:07.000Z,65.7815,-151.0307,1,1,ml,,,,0.85,ak,ak11517134,2015-02-24T20:56:26.088Z,"83km NE of Tanana, Alaska",earthquake
2015-02-18T10:58:09.600Z,19.1955,-155.3698,45.1,2,Md,,176.4,0.04491576,0.11,hv,hv60854371,2015-02-18T20:25:33.477Z,"11km E of Pahala, Hawaii",earthquake
2015-02-18T10:55:32.600Z,37.6771667,-122.0788333,8.79,1.15,md,29,54,0.0616,0.08,nc,nc72396670,2015-02-20T04:52:01.753Z,"0km N of Hayward, California",earthquake
2015-02-18T10:55:26.730Z,38.2833333,-112.6231667,15.64,1.76,ml,13,94,0.293,0.25,uu,uu60102227,2015-02-18T16:14:15.120Z,"1km ENE of Beaver, Utah",earthquake
2015-02-18T10:50:34.000Z,62.1522,-147.2304,26.7,1.1,ml,,,,0.57,ak,ak11511646,2015-02-24T20:54:17.002Z,"87km W of Glennallen, Alaska",earthquake
2015-02-18T10:46:31.000Z,62.6556,-143.1247,13.8,1.6,ml,,,,0.69,ak,ak11511640,2015-02-24T20:55:04.138Z,"76km S of Tok, Alaska",earthquake
2015-02-18T10:45:30.550Z,47.2413333,-120.709,6.75,0.99,md,6,123,0.0319,0.09,uw,uw60106308,2015-02-19T04:26:13.120Z,"18km ENE of Cle Elum, Washington",earthquake
2015-02-18T10:42:37.080Z,37.6293333,-118.8278333,9.31,0.5,md,16,171,0.006579,0.04,nc,nc72396660,2015-02-19T00:36:03.053Z,"12km E of Mammoth Lakes, California",earthquake
2015-02-18T10:37:49.000Z,50.2569,179.0622,10,2.6,ml,,,,0.8,ak,ak11517131,2015-02-24T20:59:20.667Z,"170km SW of Amatignak Island, Alaska",earthquake
2015-02-18T10:37:19.485Z,41.8832,-119.6349,7.0679,0.88,ml,4,115.57,0.138,0.2354,nn,nn00484443,2015-02-24T17:49:04.291Z,"67km ESE of Lakeview, Oregon",earthquake
2015-02-18T10:37:18.000Z,62.3198,-133.7563,24.3,2.3,ml,,,,0.39,ak,ak11517130,2015-02-24T20:56:24.623Z,"23km WNW of Faro, Canada",earthquake
2015-02-18T10:29:37.490Z,33.728,-116.8365,19.35,0.53,ml,21,94,0.08345,0.15,ci,ci37318280,2015-02-20T03:13:02.246Z,"6km ESE of Valle Vista, California",earthquake
2015-02-18T10:25:50.204Z,37.1433,-117.2542,13.4317,0.24,ml,6,163.61,0.24,0.0849,nn,nn00484442,2015-02-24T17:39:37.649Z,"51km WNW of Beatty, Nevada",earthquake
2015-02-18T10:22:57.843Z,39.3963,-119.8124,4.3792,0.21,ml,7,100.68,0.038,0.1303,nn,nn00484441,2015-02-24T17:27:11.948Z,"14km S of Reno, Nevada",earthquake
2015-02-18T10:17:02.838Z,37.1597,-117.2547,7.4123,0.32,ml,11,163.47,0.252,0.1285,nn,nn00484436,2015-02-24T17:10:38.790Z,"52km WNW of Beatty, Nevada",earthquake
2015-02-18T10:16:05.333Z,37.1377,-117.2544,10.5143,0.37,ml,14,149.2,0.237,0.1318,nn,nn00484380,2015-02-24T17:10:21.977Z,"50km WNW of Beatty, Nevada",earthquake
2015-02-18T09:57:13.271Z,37.1496,-117.2694,14.7653,1.51,ml,14,122.65,0.172,0.1197,nn,nn00483430,2015-02-19T17:56:48.408Z,"52km WNW of Beatty, Nevada",earthquake
2015-02-18T09:55:00.000Z,63.9306,-148.9308,0,1.6,ml,,,,0.52,ak,ak11511596,2015-02-24T20:54:54.301Z,"8km NNE of Healy, Alaska",earthquake
2015-02-18T09:54:47.000Z,61.5142,-140.9452,8.5,1.2,ml,,,,0.37,ak,ak11511599,2015-02-24T20:54:16.248Z,"180km NNE of Cape Yakataga, Alaska",earthquake
2015-02-18T09:32:26.950Z,-10.7349,164.1504,10,5.9,mb,,29,4.334,1.16,us,usb000tq9f,2015-02-18T17:34:57.088Z,"184km W of Lata, Solomon Islands",earthquake
2015-02-18T09:30:59.000Z,62.7393,-150.8884,79.6,1.1,ml,,,,0.47,ak,ak11517127,2015-02-24T20:54:39.503Z,"61km NW of Talkeetna, Alaska",earthquake
2015-02-18T09:26:41.270Z,48.1891667,-122.8706667,27.73,0.86,md,8,128,0.1658,0.06,uw,uw60971221,2015-02-18T09:45:36.080Z,"11km NW of Port Townsend, Washington",earthquake
2015-02-18T09:22:45.000Z,60.3817,-153.0902,158.8,2,ml,,,,0.48,ak,ak11517126,2015-02-24T20:54:38.766Z,"22km WSW of Redoubt Volcano, Alaska",earthquake
2015-02-18T09:19:04.310Z,38.7981682,-122.7248306,3.38,0.5,md,11,69,0.008842,0.02,nc,nc72396650,2015-02-18T09:44:05.088Z,"2km S of Cobb, California",earthquake
2015-02-18T09:18:12.242Z,41.8472,-119.6509,8.1355,1.01,ml,5,225.02,0.152,0.1028,nn,nn00483525,2015-02-18T21:43:59.882Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-18T09:13:47.860Z,47.252,-120.6773333,8.25,0.02,md,3,201,0.007886,0.07,uw,uw60971211,2015-02-19T03:59:54.710Z,"20km ENE of Cle Elum, Washington",earthquake
2015-02-18T09:12:00.000Z,64.4296,-147.9941,1,0.9,ml,,,,0.39,ak,ak11511572,2015-02-24T20:54:53.554Z,"46km SSW of Badger, Alaska",earthquake
2015-02-18T09:11:57.140Z,38.8353348,-122.7736664,2.14,0.75,md,10,73,0.005673,0.02,nc,nc72396645,2015-02-18T11:38:03.707Z,"4km WNW of Cobb, California",earthquake
2015-02-18T09:08:51.520Z,38.819,-122.8046667,3.74,1.31,md,50,24,0.006091,0.04,nc,nc72396640,2015-02-21T04:19:02.152Z,"6km NW of The Geysers, California",earthquake
2015-02-18T09:08:41.180Z,47.2521667,-120.6998333,8.17,0.92,md,3,218,0.02292,0.02,uw,uw60106008,2015-02-18T09:41:11.660Z,"19km ENE of Cle Elum, Washington",earthquake
2015-02-18T09:04:11.550Z,47.2491667,-120.7526667,4.58,4.29,ml,40,38,0.05904,0.3,uw,uw60971201,2015-02-23T17:33:38.996Z,"15km ENE of Cle Elum, Washington",earthquake
2015-02-18T09:02:15.010Z,33.3235,-116.86,16.2,0.79,ml,35,53,0.03011,0.17,ci,ci37318264,2015-02-20T03:08:27.980Z,"4km S of Palomar Observatory, California",earthquake
2015-02-18T08:47:22.000Z,61.5561,-149.7318,44.6,3.3,ml,,,,0.6,ak,ak11511544,2015-02-24T20:57:59.912Z,"8km NW of Knik-Fairview, Alaska",earthquake
2015-02-18T08:42:22.670Z,37.1683,-117.2557,10.742,1.05,ml,14,157,0.194,0.1589,nn,nn00483427,2015-02-19T17:47:12.173Z,"52km WNW of Beatty, Nevada",earthquake
2015-02-18T08:33:08.000Z,59.6316,-150.7724,40.9,2.1,ml,,,,0.56,ak,ak11511540,2015-02-24T20:54:55.029Z,"31km ESE of Fritz Creek, Alaska",earthquake
2015-02-18T08:28:54.930Z,37.5486667,-118.878,8.69,0.74,md,22,192,0.05669,0.02,nc,nc72396635,2015-02-19T00:02:04.511Z,"13km SE of Mammoth Lakes, California",earthquake
2015-02-18T08:26:13.000Z,51.8473,-173.3421,43.7,1.9,ml,,,,0.24,ak,ak11517122,2015-02-24T20:54:38.013Z,"70km ESE of Atka, Alaska",earthquake
2015-02-18T08:22:58.000Z,65.0277,-148.9242,17.1,0.4,ml,,,,0.61,ak,ak11511541,2015-02-24T20:54:37.176Z,"47km WNW of Ester, Alaska",earthquake
2015-02-18T08:21:31.000Z,53.3284,-164.4453,87.7,2.9,ml,,,,0.43,ak,ak11511539,2015-02-24T20:57:40.155Z,"125km SE of Akutan, Alaska",earthquake
2015-02-18T08:20:18.360Z,38.8370018,-122.8028336,2.1,0.43,md,10,66,0.009855,0.01,nc,nc72396625,2015-02-18T10:39:05.025Z,"7km WNW of Cobb, California",earthquake
2015-02-18T08:19:48.500Z,19.4743,-155.588,1.7,0.8,Md,,176.4,0.00898315,0.05,hv,hv60854331,2015-02-24T02:30:05.215Z,"29km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-02-18T08:16:30.036Z,41.8512,-119.646,6.8863,1.22,ml,5,224.45,0.152,0.1075,nn,nn00483521,2015-02-18T21:21:24.788Z,"69km ESE of Lakeview, Oregon",earthquake
2015-02-18T08:13:08.000Z,62.596,-151.2134,91,1.5,ml,,,,0.41,ak,ak11511536,2015-02-24T20:54:57.345Z,"64km WNW of Talkeetna, Alaska",earthquake
2015-02-18T08:00:32.820Z,38.7896652,-122.7470016,2.16,0.57,md,10,90,0.01028,0.01,nc,nc72396620,2015-02-18T10:05:03.289Z,"1km NNE of The Geysers, California",earthquake
2015-02-18T07:56:34.000Z,64.453,-148.0031,2.1,1.1,ml,,,,0.56,ak,ak11511532,2015-02-24T20:54:56.598Z,"43km S of Ester, Alaska",earthquake
2015-02-18T07:54:15.000Z,65.0107,-148.9885,16.8,0.4,ml,,,,0.49,ak,ak11511533,2015-02-24T20:54:15.557Z,"48km N of North Nenana, Alaska",earthquake
2015-02-18T07:52:24.000Z,63.0444,-151.4575,6.4,0.9,ml,,,,0.46,ak,ak11517116,2015-02-24T20:54:36.338Z,"105km NW of Talkeetna, Alaska",earthquake
2015-02-18T07:47:27.530Z,36.0708333,-117.5685,7.86,0.57,ml,12,134,0.06567,0.35,ci,ci37318256,2015-02-20T03:01:59.709Z,"34km ENE of Little Lake, California",earthquake
2015-02-18T07:44:04.380Z,38.8419991,-122.8396683,2.3,0.18,md,9,64,0.004718,0.02,nc,nc72396615,2015-02-18T09:45:06.407Z,"10km WNW of Cobb, California",earthquake
2015-02-18T07:40:50.570Z,35.0578333,-118.4393333,10.9,1.08,ml,12,71,0.1046,0.1,ci,ci37318248,2015-02-20T02:58:12.351Z,"8km S of Tehachapi, California",earthquake
2015-02-18T07:30:58.310Z,34.0498333,-116.9663333,15.9,0.89,ml,29,62,0.02161,0.16,ci,ci37318240,2015-02-20T02:52:51.798Z,"7km ENE of Yucaipa, California",earthquake
2015-02-18T07:26:12.026Z,37.1632,-117.2622,13.4915,1.62,ml,15,111.9,0.187,0.1408,nn,nn00483416,2015-02-19T17:19:13.427Z,"52km WNW of Beatty, Nevada",earthquake
2015-02-18T07:17:26.000Z,63.2572,-150.4685,110.8,1.2,ml,,,,0.38,ak,ak11517115,2015-02-24T20:54:35.676Z,"77km W of Cantwell, Alaska",earthquake
2015-02-18T07:12:05.240Z,36.0586667,-117.5983333,1.1,0.86,ml,16,103,0.08859,0.33,ci,ci37318232,2015-02-18T17:12:27.921Z,"31km ENE of Little Lake, California",earthquake
2015-02-18T07:05:31.450Z,38.8069992,-122.770668,2.37,0.81,md,20,52,0.01002,0.03,nc,nc72396605,2015-02-18T08:27:01.643Z,"3km NNW of The Geysers, California",earthquake
2015-02-18T07:04:33.000Z,51.8514,-175.5576,67,1.7,ml,,,,0.29,ak,ak11517114,2015-02-24T20:54:34.985Z,"75km E of Adak, Alaska",earthquake
2015-02-18T07:01:04.150Z,33.5841667,-116.814,10.25,0.66,ml,30,47,0.04272,0.23,ci,ci37318224,2015-02-18T17:12:50.200Z,"13km WNW of Anza, California",earthquake
2015-02-18T06:55:42.000Z,63.4467,-151.1966,7.1,0.9,ml,,,,0.69,ak,ak11511531,2015-02-24T20:54:58.811Z,"112km W of Cantwell, Alaska",earthquake
2015-02-18T06:52:53.640Z,35.496,-120.8148333,3.77,1.31,md,44,42,0.06596,0.09,nc,nc72396600,2015-02-20T11:22:02.964Z,"9km NE of Cayucos, California",earthquake
2015-02-18T06:48:59.687Z,41.8631,-119.6338,8.5224,1.72,ml,5,222.76,0.151,0.1742,nn,nn00483422,2015-02-20T22:26:32.780Z,"70km SE of Lakeview, Oregon",earthquake
2015-02-18T06:46:05.800Z,19.5093,-155.0493,43.3,2,Md,,104.4,0.08983153,0.1,hv,hv60854311,2015-02-18T23:47:42.356Z,"3km S of Hawaiian Acres, Hawaii",earthquake
2015-02-18T06:37:20.000Z,61.2719,-152.117,8.4,0.5,ml,,,,0.41,ak,ak11511530,2015-02-24T20:54:14.845Z,"78km NW of Nikiski, Alaska",earthquake
2015-02-18T06:34:58.520Z,37.5746667,-118.8655,9.14,0.25,md,7,253,0.03273,0.06,nc,nc72396595,2015-02-19T00:00:07.006Z,"12km SE of Mammoth Lakes, California",earthquake
2015-02-18T06:33:41.000Z,59.5193,-151.7978,49.4,2.1,ml,,,,0.48,ak,ak11511528,2015-02-24T20:54:58.077Z,"19km SW of Homer, Alaska",earthquake
2015-02-18T06:32:41.062Z,37.1435,-117.2478,12.3601,0.53,ml,8,163.9,0.175,0.0896,nn,nn00484370,2015-02-24T00:47:10.664Z,"50km WNW of Beatty, Nevada",earthquake
2015-02-18T06:31:03.840Z,38.7928352,-122.7490005,2.04,0.84,md,14,65,0.01356,0.02,nc,nc72396590,2015-02-18T07:57:05.718Z,"1km NNE of The Geysers, California",earthquake
2015-02-18T06:29:46.840Z,41.9065,-119.659,12.696,0.43,ml,3,214.93,0.111,0.0599,nn,nn00483419,2015-02-18T07:49:05.413Z,"64km ESE of Lakeview, Oregon",earthquake
2015-02-18T06:29:25.290Z,38.7921677,-122.7486649,1.69,1.75,md,31,44,0.01291,0.04,nc,nc72396585,2015-02-18T08:21:05.883Z,"1km NNE of The Geysers, California",earthquake
2015-02-18T06:29:10.170Z,36.0356667,-117.778,1.67,0.52,ml,9,117,0.01468,0.14,ci,ci37318216,2015-02-20T02:46:29.600Z,"15km E of Coso Junction, California",earthquake
2015-02-18T06:23:19.117Z,37.1882,-117.2398,6.4851,0.07,ml,5,177.97,0.217,0.0891,nn,nn00484367,2015-02-24T00:34:42.799Z,"52km NW of Beatty, Nevada",earthquake
2015-02-18T06:19:48.660Z,34.0121667,-117.2173333,16.26,1.39,ml,64,29,0.09019,0.23,ci,ci37318208,2015-02-18T17:13:55.980Z,"6km SE of Loma Linda, California",earthquake
2015-02-18T06:17:48.300Z,45.38,-112.597,9.3,1,mc,10,158.399987328001,0.01796631,0.09,mb,mb15668326,2015-02-18T21:14:31.436Z,"18km N of Dillon, Montana",earthquake
2015-02-18T06:12:12.000Z,64.6428,-153.3806,0.6,1.6,ml,,,,0.55,ak,ak11511526,2015-02-24T20:55:00.487Z,"85km SW of Tanana, Alaska",earthquake
2015-02-18T06:11:42.200Z,19.4682,-155.5962,2.5,0.6,Md,,100.8,0.01796631,0.11,hv,hv60854301,2015-02-24T02:32:10.239Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-02-18T06:08:17.020Z,36.0571667,-117.6023333,1.67,0.57,ml,12,110,0.09183,0.13,ci,ci37318200,2015-02-20T02:43:24.550Z,"30km ENE of Little Lake, California",earthquake
2015-02-18T05:55:39.030Z,38.8101654,-122.8125,0.89,0.43,md,12,134,0.01309,0.02,nc,nc72396580,2015-02-18T07:40:03.695Z,"6km NW of The Geysers, California",earthquake
2015-02-18T05:50:25.910Z,38.8243332,-122.805336,3.25,0.46,md,8,100,0.003818,0.01,nc,nc72396575,2015-02-18T06:29:02.421Z,"6km NW of The Geysers, California",earthquake
2015-02-18T05:40:00.410Z,47.7443333,-122.719,17.64,0.72,md,10,113,0.05177,0.11,uw,uw60971146,2015-02-21T23:39:16.210Z,"5km W of Poulsbo, Washington",earthquake
2015-02-18T05:38:16.000Z,52.6063,-173.662,224.7,3.3,ml,,,,0.49,ak,ak11511525,2015-02-24T20:55:22.077Z,"58km NE of Atka, Alaska",earthquake
2015-02-18T05:23:15.370Z,40.3265,-121.6771667,4.97,0.47,md,10,106,0.1007,0.1,nc,nc72396570,2015-02-19T00:16:04.136Z,"25km SE of Shingletown, California",earthquake
2015-02-18T05:22:04.000Z,59.4545,-152.8954,79.1,1.6,ml,,,,0.53,ak,ak11517107,2015-02-24T20:54:34.185Z,"69km WSW of Anchor Point, Alaska",earthquake
2015-02-18T05:21:46.940Z,38.8186667,-122.7798333,2.64,0.21,md,21,53,0.005441,0.02,nc,nc72396565,2015-02-20T08:06:02.135Z,"4km W of Cobb, California",earthquake
2015-02-18T05:15:20.000Z,62.5835,-149.3975,56.7,1.1,ml,,,,0.34,ak,ak11511510,2015-02-24T20:54:59.642Z,"46km NE of Talkeetna, Alaska",earthquake
2015-02-18T05:03:09.270Z,38.8426666,-122.8791656,2.51,0.28,md,10,110,0.005559,0.04,nc,nc72396555,2015-02-18T05:04:48.240Z,"12km ENE of Cloverdale, California",earthquake
2015-02-18T04:52:49.341Z,41.846,-119.6541,6.4857,0.51,ml,4,225.15,0.152,0.196,nn,nn00483417,2015-02-18T07:33:36.072Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-18T04:52:28.340Z,38.810833,-122.8219986,2.73,0.31,md,12,63,0.005942,0.02,nc,nc72396545,2015-02-18T05:09:04.114Z,"6km WNW of The Geysers, California",earthquake
2015-02-18T04:43:40.200Z,-8.8804,159.3366,133.78,5.4,mb,,21,0.819,0.86,us,usb000tq8s,2015-02-18T16:32:19.040Z,"86km SSW of Buala, Solomon Islands",earthquake
2015-02-18T04:36:15.000Z,56.276,-170.6095,24.7,3.3,ml,,,,0.61,ak,ak11517105,2015-02-24T20:57:01.353Z,"101km SSW of City of Saint Paul, Alaska",earthquake
2015-02-18T04:32:20.000Z,63.1265,-150.7821,130.1,2.2,ml,,,,0.5,ak,ak11511495,2015-02-24T20:55:01.178Z,"95km NNW of Talkeetna, Alaska",earthquake
2015-02-18T04:31:54.000Z,61.0263,-147.9948,0,1.3,ml,,,,0.52,ak,ak11511497,2015-02-24T20:55:01.911Z,"46km NE of Whittier, Alaska",earthquake
2015-02-18T04:31:33.210Z,37.8936667,-122.6391667,5.35,1.33,md,22,135,0.04517,0.07,nc,nc72396540,2015-02-20T11:17:02.336Z,"4km ESE of Bolinas, California",earthquake
2015-02-18T04:25:43.000Z,61.3568,-146.1981,29.9,1.3,ml,,,,0.44,ak,ak11511489,2015-02-24T20:54:13.075Z,"26km NNE of Valdez, Alaska",earthquake
2015-02-18T04:25:21.000Z,64.9818,-148.0632,16.9,0.6,ml,,,,0.55,ak,ak11511490,2015-02-24T20:55:03.416Z,"15km N of Ester, Alaska",earthquake
2015-02-18T04:19:21.483Z,41.8442,-119.649,7.219,0.23,ml,4,225.53,0.155,0.0703,nn,nn00483415,2015-02-18T07:27:16.855Z,"69km ESE of Lakeview, Oregon",earthquake
2015-02-18T04:10:17.000Z,51.5568,178.7092,64.2,2.2,ml,,,,0.2,ak,ak11517100,2015-02-24T20:54:32.672Z,"45km SSE of Little Sitkin Island, Alaska",earthquake
2015-02-18T04:10:16.430Z,47.6055,-122.4453333,5.33,0.56,md,5,329,0.2388,0.35,uw,uw60971136,2015-02-21T20:14:08.010Z,"6km ESE of Bainbridge Island, Washington",earthquake
2015-02-18T03:58:31.000Z,63.5454,-151.143,8.2,0.9,ml,,,,0.62,ak,ak11511476,2015-02-24T20:54:12.286Z,"110km W of Cantwell, Alaska",earthquake
2015-02-18T03:57:19.480Z,37.5786667,-113.2663333,1.85,1.31,ml,6,193,0.082,0.19,uu,uu60102207,2015-02-18T21:54:55.590Z,"21km WSW of Cedar City, Utah",earthquake
2015-02-18T03:55:49.370Z,37.5725,-113.2631667,2.41,1.16,ml,5,185,0.082,0.03,uu,uu60102202,2015-02-18T21:08:11.450Z,"21km WSW of Cedar City, Utah",earthquake
2015-02-18T03:51:57.290Z,33.475,-116.5705,9.12,0.28,ml,18,134,0.03298,0.08,ci,ci37318184,2015-02-19T21:40:16.444Z,"13km SE of Anza, California",earthquake
2015-02-18T03:48:19.020Z,38.8053322,-122.7805023,0.68,1.1,md,19,58,0.007917,0.04,nc,nc72396535,2015-02-18T04:25:02.328Z,"3km NW of The Geysers, California",earthquake
2015-02-18T03:40:18.800Z,47.509,-113.8066,16.8,1.4,mc,19,136.799989056001,0.1302557,0.33,mb,mb15142175,2015-02-18T21:14:30.518Z,"22km E of Ronan, Montana",earthquake
2015-02-18T03:37:01.940Z,38.7931671,-122.7596664,2.23,0.87,md,14,70,0.02049,0.02,nc,nc72396530,2015-02-18T03:52:02.254Z,"1km N of The Geysers, California",earthquake
2015-02-18T03:33:23.550Z,36.0546667,-117.5885,7.73,0.16,ml,7,112,0.08069,0.1,ci,ci37318176,2015-02-20T02:40:59.535Z,"32km ENE of Little Lake, California",earthquake
2015-02-18T03:27:11.770Z,37.4577,-114.0509,3.3119,1.67,ml,9,72.01,0.154,0.2191,nn,nn00483401,2015-02-19T18:35:18.109Z,"32km WSW of Enterprise, Utah",earthquake
2015-02-18T03:23:56.000Z,61.3302,-145.9876,20,1.4,ml,,,,0.56,ak,ak11511474,2015-02-24T20:54:11.637Z,"29km NE of Valdez, Alaska",earthquake
2015-02-18T03:23:55.868Z,37.1873,-117.2275,6.3332,0.34,ml,10,162.24,0.221,0.0993,nn,nn00484284,2015-02-23T17:26:29.321Z,"51km NW of Beatty, Nevada",earthquake
2015-02-18T03:20:26.352Z,37.4711,-114.0534,0.4777,1.71,ml,11,73.21,0.156,0.1319,nn,nn00483592,2015-02-19T18:31:31.133Z,"31km WSW of Enterprise, Utah",earthquake
2015-02-18T03:12:58.000Z,60.0385,-152.404,83,1.6,ml,,,,0.38,ak,ak11517097,2015-02-24T20:54:31.980Z,"43km NW of Anchor Point, Alaska",earthquake
2015-02-18T03:10:14.120Z,36.0346667,-120.6013333,4.08,0.65,md,16,181,0.03432,0.06,nc,nc72396515,2015-02-18T21:14:02.496Z,"24km WSW of Coalinga, California",earthquake
2015-02-18T03:09:09.850Z,33.3903333,-116.3905,9.82,1.16,ml,44,84,0.1238,0.22,ci,ci37318168,2015-02-18T17:12:51.138Z,"15km N of Borrego Springs, California",earthquake
2015-02-18T03:01:51.400Z,33.2753333,-116.4321667,4.53,0.67,ml,23,112,0.01445,0.31,ci,ci37318152,2015-02-18T17:13:03.223Z,"6km WNW of Borrego Springs, California",earthquake
2015-02-18T03:00:34.000Z,60.8851,-149.7276,32.2,1.2,ml,,,,0.46,ak,ak11511471,2015-02-24T20:54:10.923Z,"38km SSE of Anchorage, Alaska",earthquake
2015-02-18T02:59:09.000Z,53.5449,-165.7454,36.8,1.6,ml,,,,0.99,ak,ak11517095,2015-02-24T20:54:31.238Z,"63km SE of Unalaska, Alaska",earthquake
2015-02-18T02:58:59.780Z,36.053,-117.5856667,8.24,0.09,ml,7,111,0.07848,0.08,ci,ci37318160,2015-02-19T21:36:55.771Z,"32km ENE of Little Lake, California",earthquake
2015-02-18T02:57:42.160Z,36.0561667,-117.597,1.11,0.67,ml,12,81,0.08752,0.22,ci,ci37318144,2015-02-18T17:12:56.320Z,"31km ENE of Little Lake, California",earthquake
2015-02-18T02:55:57.000Z,51.7469,178.5606,90.8,3.1,ml,,,,0.57,ak,ak11511469,2015-02-24T20:55:03.758Z,"22km S of Little Sitkin Island, Alaska",earthquake
2015-02-18T02:53:26.000Z,61.4029,-146.4639,21.1,1.4,ml,,,,0.68,ak,ak11511468,2015-02-24T20:55:02.694Z,"30km NNW of Valdez, Alaska",earthquake
2015-02-18T02:40:31.000Z,51.9775,-177.464,85.9,2,ml,,,,0.33,ak,ak11517092,2015-02-24T20:54:30.447Z,"47km ENE of Tanaga Volcano, Alaska",earthquake
2015-02-18T02:26:08.000Z,62.3747,-150.5249,60.2,1.5,ml,,,,0.44,ak,ak11511460,2015-02-24T20:53:51.880Z,"22km WNW of Talkeetna, Alaska",earthquake
2015-02-18T02:23:09.540Z,33.95,-118.693,9.97,1.87,ml,33,144,0.1091,0.28,ci,ci37318136,2015-02-18T17:13:11.171Z,"9km S of Malibu Beach, California",earthquake
2015-02-18T02:20:37.700Z,-7.7133,-13.4735,10,5.4,mb,,45,0.905,1.24,us,usb000tq8c,2015-02-18T10:23:10.934Z,"106km ENE of Georgetown, Saint Helena",earthquake
2015-02-18T02:20:16.980Z,38.8243332,-122.8473358,0.99,0.57,md,6,96,0.008111,0.01,nc,nc72396505,2015-02-18T03:29:02.963Z,"9km WNW of The Geysers, California",earthquake
2015-02-18T02:16:20.030Z,-19.1136,-67.4375,240.8,4.2,mb,,83,1.913,1.24,us,usb000tq87,2015-02-18T10:18:56.507Z,"74km WSW of Challapata, Bolivia",earthquake
2015-02-18T02:13:29.000Z,62.3928,-151.2598,2.7,1.3,ml,,,,0.35,ak,ak11511457,2015-02-24T20:53:47.623Z,"60km W of Talkeetna, Alaska",earthquake
2015-02-18T02:12:49.620Z,37.3741667,-121.764,2.04,1.18,md,27,52,0.1021,0.05,nc,nc72396500,2015-02-20T07:38:01.983Z,"4km E of East Foothills, California",earthquake
2015-02-18T02:11:50.420Z,37.5631667,-118.8351667,5.16,0.16,md,9,298,0.02724,0.02,nc,nc72396495,2015-02-18T22:55:24.470Z,"15km SE of Mammoth Lakes, California",earthquake
2015-02-18T02:01:16.900Z,33.6621667,-116.7023333,18.25,0.55,ml,19,82,0.02473,0.12,ci,ci37318128,2015-02-19T21:34:35.757Z,"9km S of Idyllwild, California",earthquake
2015-02-18T01:56:56.000Z,61.7166,-151.7936,78.7,1.7,ml,,,,0.56,ak,ak11511451,2015-02-24T20:53:53.469Z,"92km W of Willow, Alaska",earthquake
2015-02-18T01:52:38.000Z,62.0914,-145.1148,19.7,1.2,ml,,,,0.55,ak,ak11517088,2015-02-24T20:54:29.738Z,"22km E of Glennallen, Alaska",earthquake
2015-02-18T01:43:01.539Z,41.8479,-119.6842,3.0926,1.19,ml,4,224.34,0.136,0.1645,nn,nn00483414,2015-02-18T07:17:52.901Z,"66km SE of Lakeview, Oregon",earthquake
2015-02-18T01:41:47.000Z,58.4522,-137.0042,1,2.1,ml,,,,0.83,ak,ak11517087,2015-02-24T20:54:29.004Z,"74km W of Gustavus, Alaska",earthquake
2015-02-18T01:41:16.470Z,35.4835,-118.2966667,1.1,1.42,ml,29,71,0.1381,0.2,ci,ci37318120,2015-02-18T17:14:07.500Z,"21km ESE of Bodfish, California",earthquake
2015-02-18T01:41:12.780Z,8.4135,-102.9549,10,5,mb,,102,11.291,1.1,us,usb000tq7z,2015-02-18T09:43:39.253Z,"Northern East Pacific Rise",earthquake
2015-02-18T01:40:43.000Z,62.9808,-149.483,67.4,1.2,ml,,,,0.49,ak,ak11517086,2015-02-24T20:54:28.172Z,"53km SSW of Cantwell, Alaska",earthquake
2015-02-18T01:38:20.000Z,63.6896,-148.3968,87.8,1.2,ml,,,,0.3,ak,ak11511446,2015-02-24T20:54:09.297Z,"33km ESE of Healy, Alaska",earthquake
2015-02-18T01:34:22.640Z,37.1108333,-121.165,2.13,0.87,md,11,198,0.05721,0.05,nc,nc72396485,2015-02-20T04:00:06.285Z,"21km SW of Gustine, California",earthquake
